"CUSTOMER_ID","F_NAME","L_NAME","CUST_ZIP","VALIDITY","GENDER","CHURN_FLAG","CUS_LONG","CUS_LAT"
"180893","Arturo","Higgins","63127","(2014-03-31, 9999-12-31)","M ","Y","-90.417387","38.534493"
"246616","Dollie","Browning","43938","(2015-02-03, 9999-12-31)","F ","Y","-80.673326","40.304495"
"6440","Derrick","Lam","31829","(2012-11-22, 9999-12-31)","M ","N","-84.731611","32.562698"
"69614","Edward","Hinton","24601","(2013-02-27, 9999-12-31)","M ","Y","-81.649243","37.193732"
"220800","Lenard","Garrett","73566","(2015-08-07, 9999-12-31)","M ","Y","-98.931116","34.615981"
"44328","Rupert","Moran","28757","(2010-10-14, 9999-12-31)","M ","N","-82.308567","35.649746"
"198532","Betty","Roach","38327","(2010-08-20, 9999-12-31)","F ","Y","-88.308574","35.22441"
"36212","Hobert","Kennedy","16333","(2015-10-21, 9999-12-31)","M ","N","-78.928483","41.70521"
"201550","Robbie","Yu","10004","(2011-03-26, 9999-12-31)","F ","Y","-74.018244","40.68863"
"1100100","John","Hindell","92117","(2010-08-10, 9999-12-31)","M ","N","-117.199518","32.824572"
"21530","Rhett","Knapp","30542","(2012-08-21, 9999-12-31)","M ","N","-83.909174","34.178052"
"123673","Melva","Kaiser","46919","(2010-11-17, 9999-12-31)","F ","Y","-85.869644","40.594183"
"109460","Benjamin","Saunders","71203","(2014-05-03, 9999-12-31)","M ","Y","-92.018358","32.582209"
"101405","Luther","Stanton","61420","(2012-06-13, 9999-12-31)","M ","Y","-90.866967","40.547734"
"84174","Kelsey","Lloyd","62684","(2010-10-11, 9999-12-31)","F ","Y","-89.586366","39.909609"
"174714","Deanne","Gates","32189","(2012-03-08, 9999-12-31)","F ","Y","-81.647738","29.55014"
"168617","Elba","Garrett","30265","(2015-11-12, 9999-12-31)","F ","Y","-84.713134","33.418625"
"183768","Catherine","Zuniga","32421","(2010-07-15, 9999-12-31)","F ","Y","-85.17263","30.524992"
"236359","Lloyd","Arias","60448","(2012-06-06, 9999-12-31)","M ","Y","-87.892451","41.537785"
"228773","Pat","Mahoney","43920","(2015-11-19, 9999-12-31)","F ","Y","-80.594945","40.677362"
"81625","Malinda","Moody","51458","(2015-05-29, 9999-12-31)","F ","N","-95.235307","42.326374"
"37619","Stacy","Pearson","86331","(2012-11-06, 9999-12-31)","M ","N","-112.143872","34.726842"
"236828","Jerold","Jennings","54556","(2012-08-04, 9999-12-31)","M ","Y","-90.297332","45.535094"
"32052","Charity","Evans","57055","(2010-05-10, 9999-12-31)","F ","N","-96.743898","43.66685"
"54259","Tanner","Payne","29170","(2012-04-23, 9999-12-31)","M ","N","-81.147203","33.937674"
"54789","Dwight","Crosby","91352","(2014-02-28, 9999-12-31)","M ","N","-118.365856","34.230854"
"76996","Heidi","Sherman","47963","(2013-12-05, 9999-12-31)","F ","N","-87.431931","40.984169"
"74508","Leonel","Nielsen","38583","(2015-02-13, 9999-12-31)","M ","N","-85.442214","35.94454"
"251918","Lenore","Johns","46996","(2011-01-27, 9999-12-31)","F ","Y","-86.657974","41.062011"
"94227","Erin","Beltran","92782","(2015-09-01, 9999-12-31)","F ","Y","-117.784703","33.739709"
"117372","Erwin","Rush","56572","(2012-11-23, 9999-12-31)","M ","Y","-96.073714","46.602178"
"251979","Ron","Hendrix","06605","(2010-04-26, 9999-12-31)","M ","Y","-73.217622","41.161599"
"154261","Molly","Mercado","83530","(2015-01-06, 9999-12-31)","F ","Y","-116.084203","45.919925"
"97245","Lawanda","Collins","76469","(2013-12-31, 9999-12-31)","F ","Y","-99.198503","32.340927"
"107176","Gustavo","Mcgee","82712","(2010-12-29, 9999-12-31)","M ","Y","-104.121622","44.45326"
"26954","Dwight","Crane","99637","(2013-10-08, 9999-12-31)","M ","N","-165.10811","60.552274"
"65189","Sidney","Neal","56007","(2012-04-03, 9999-12-31)","M ","N","-93.324563","43.660887"
"184706","Tyrone","Cobb","11596","(2011-11-28, 9999-12-31)","M ","Y","-73.642309","40.759667"
"42921","Logan","Khan","37138","(2011-02-16, 9999-12-31)","M ","N","-86.609391","36.244014"
"114415","Conrad","Rivera","95941","(2011-12-27, 9999-12-31)","M ","Y","-121.250935","39.516314"
"105096","Kip","Dalton","39365","(2012-01-07, 9999-12-31)","M ","Y","-89.126133","32.602694"
"4686","Shawna","Nash","50841","(2015-08-18, 9999-12-31)","F ","N","-94.768812","41.009072"
"99529","Jeffery","Brady","13732","(2015-07-01, 9999-12-31)","M ","Y","-76.167535","42.049447"
"66861","Gabriela","Pugh","47358","(2010-06-23, 9999-12-31)","F ","Y","-85.112956","40.057341"
"108114","Aisha","Turner","05445","(2012-07-21, 9999-12-31)","F ","Y","-73.220978","44.309955"
"224613","Cody","Villegas","66773","(2014-06-13, 9999-12-31)","M ","Y","-94.806572","37.272257"
"102547","Aron","Browning","62423","(2010-08-20, 9999-12-31)","M ","Y","-87.57989","39.462687"
"205363","Dino","Brady","48212","(2013-01-18, 9999-12-31)","M ","Y","-83.056394","42.409721"
"187459","Garland","Ward","18355","(2013-08-22, 9999-12-31)","M ","Y","-75.362899","41.076955"
"48080","Gordon","Norman","98024","(2013-05-15, 9999-12-31)","M ","N","-121.899182","47.573424"
"72163","Ian","Schwartz","68303","(2014-04-06, 9999-12-31)","M ","Y","-97.428607","40.268358"
"17227","Emery","Donovan","17777","(2014-04-10, 9999-12-31)","M ","N","-76.821696","41.106517"
"75181","Araceli","Boyd","43412","(2012-11-16, 9999-12-31)","F ","N","-83.321889","41.631291"
"37415","Janna","Frazier","70507","(2013-12-01, 9999-12-31)","F ","N","-92.028037","30.278319"
"49895","Kathie","Mccarty","61353","(2015-06-13, 9999-12-31)","F ","N","-88.991053","41.704316"
"15147","Lena","Lam","67548","(2013-01-24, 9999-12-31)","F ","N","-99.344998","38.589785"
"247554","Yvonne","Griffin","38505","(2013-07-31, 9999-12-31)","F ","Y","-85.505075","36.175064"
"190069","Mckinley","Lam","80624","(2015-12-21, 9999-12-31)","M ","Y","-104.498802","40.486784"
"158013","Deann","Mcintyre","38574","(2012-10-14, 9999-12-31)","F ","Y","-85.229289","36.143643"
"122796","Chet","Lutz","68423","(2013-09-24, 9999-12-31)","M ","Y","-96.95745","40.807477"
"42717","Constance","Cannon","97867","(2014-06-04, 9999-12-31)","F ","N","-117.993762","45.077654"
"184971","Garland","Cochran","93721","(2012-11-29, 9999-12-31)","M ","Y","-119.783739","36.732891"
"71021","Jon","Church","30625","(2010-07-07, 9999-12-31)","M ","Y","-83.33353","33.520284"
"30237","Jeromy","Townsend","78665","(2012-06-27, 9999-12-31)","M ","N","-97.645602","30.543419"
"133196","Josefina","Vazquez","81503","(2014-09-06, 9999-12-31)","F ","Y","-108.434076","39.029808"
"13536","Donn","Porter","16501","(2015-11-22, 9999-12-31)","M ","N","-80.089762","42.120958"
"136214","Jo","Mckay","59416","(2013-09-10, 9999-12-31)","F ","Y","-111.492748","48.037342"
"50425","Bettie","Ross","16020","(2014-10-14, 9999-12-31)","F ","N","-79.898582","41.115334"
"40637","Samantha","Greer","92508","(2010-06-19, 9999-12-31)","F ","N","-117.326749","33.891133"
"47876","Abram","Crosby","45308","(2014-07-04, 9999-12-31)","M ","N","-84.457368","40.129279"
"103281","Omar","Reed","52248","(2014-08-25, 9999-12-31)","M ","Y","-91.935346","41.345772"
"56461","Shawna","Marquez","13468","(2011-11-24, 9999-12-31)","F ","N","-74.851887","42.84803"
"77995","Rupert","Moody","90620","(2013-01-30, 9999-12-31)","M ","N","-118.015292","33.845223"
"31175","Jamie","Neal","49097","(2012-06-11, 9999-12-31)","F ","N","-85.487442","42.121971"
"58745","Gladys","Ali","36540","(2014-01-23, 9999-12-31)","F ","N","-87.675843","31.448949"
"107971","Dean","Lam","93429","(2014-06-12, 9999-12-31)","M ","Y","-120.539904","34.867662"
"98183","Jasper","Scott","13811","(2013-03-02, 9999-12-31)","M ","Y","-76.164054","42.234926"
"40698","Jospeh","Hansen","59874","(2015-09-14, 9999-12-31)","M ","N","-115.62342","47.799431"
"61763","Micheal","Collins","32443","(2015-03-18, 9999-12-31)","M ","N","-85.10942","30.872521"
"243455","Agnes","Murray","13437","(2012-02-23, 9999-12-31)","F ","Y","-75.803859","43.580307"
"123938","Logan","Pham","56671","(2013-11-01, 9999-12-31)","M ","Y","-95.305386","47.895133"
"192883","Millard","Mcmillan","38635","(2014-07-16, 9999-12-31)","M ","Y","-89.486327","34.766909"
"28830","Sybil","Perkins","76624","(2011-05-20, 9999-12-31)","F ","N","-96.955129","31.661047"
"240906","Mathew","Jordan","15423","(2011-03-22, 9999-12-31)","M ","Y","-79.932521","40.089905"
"121858","Oswaldo","Rodgers","64646","(2015-05-16, 9999-12-31)","M ","Y","-93.30898","40.098954"
"21917","Derrick","Burnett","25309","(2015-04-13, 9999-12-31)","M ","N","-81.749531","38.308648"
"174775","Helen","Hancock","46402","(2014-10-21, 9999-12-31)","F ","Y","-87.330662","41.599334"
"31440","Dusty","Ochoa","26276","(2014-09-09, 9999-12-31)","M ","N","-79.772894","39.025525"
"84765","Eldridge","Combs","59456","(2015-04-14, 9999-12-31)","M ","Y","-111.36167","48.27015"
"169473","Deann","Sawyer","99768","(2010-10-14, 9999-12-31)","F ","Y","-154.913209","65.033029"
"99386","Scottie","Martin","38339","(2012-09-12, 9999-12-31)","M ","Y","-88.515023","35.052272"
"12190","Janelle","Sellers","98236","(2013-09-07, 9999-12-31)","F ","N","-122.412822","47.948393"
"234870","Errol","Powell","04408","(2015-08-01, 9999-12-31)","M ","Y","-68.303832","44.89388"
"31909","Ricardo","Pearson","20011","(2014-11-16, 9999-12-31)","M ","N","-77.022991","38.952514"
"12863","Darla","Nielsen","61360","(2015-08-18, 9999-12-31)","F ","N","-88.600511","41.328215"
"102200","Steven","Odonnell","69141","(2012-07-12, 9999-12-31)","M ","Y","-102.955003","41.306523"
"252040","Aron","Dalton","95917","(2014-04-06, 9999-12-31)","M ","Y","-121.756653","39.409686"
"99651","Josefina","Zhang","25111","(2013-01-21, 9999-12-31)","F ","Y","-81.128837","38.352883"
"235339","Ashlee","Mcclain","83349","(2013-09-09, 9999-12-31)","F ","Y","-114.181412","43.096544"
"97102","Lloyd","Parsons","70447","(2012-07-11, 9999-12-31)","M ","Y","-90.205827","30.422623"
"92208","Edgar","Horne","64050","(2013-01-31, 9999-12-31)","M ","Y","-94.41055","39.11586"
"55115","Jerold","Gould","37098","(2015-07-06, 9999-12-31)","M ","N","-87.319361","35.872364"
"27484","Leon","Glenn","37405","(2015-02-05, 9999-12-31)","M ","N","-85.407828","35.120403"
"88986","Juana","Beck","33770","(2014-01-09, 9999-12-31)","F ","Y","-82.804068","27.915173"
"55788","Winifred","Ryan","13167","(2014-10-17, 9999-12-31)","F ","N","-76.06026","43.326421"
"72754","Joel","Walls","45231","(2012-04-19, 9999-12-31)","M ","Y","-84.53483","39.247497"
"115414","Lesa","Andrews","30742","(2015-12-21, 9999-12-31)","F ","Y","-85.243239","34.950584"
"84357","Mathew","Mclaughlin","35622","(2012-08-26, 9999-12-31)","M ","Y","-86.898961","34.34659"
"42574","Bruce","Mcgee","24828","(2012-02-20, 9999-12-31)","M ","N","-81.636635","37.4989"
"214274","Therese","Simon","48456","(2015-04-25, 9999-12-31)","F ","Y","-82.762208","43.666971"
"17757","Ezra","Robbins","12734","(2015-04-24, 9999-12-31)","M ","N","-74.75046","41.734585"
"87844","Rochelle","Blackburn","74943","(2015-06-08, 9999-12-31)","F ","Y","-95.079877","35.072112"
"133522","Helena","Yates","27845","(2015-11-20, 9999-12-31)","F ","Y","-77.43999","36.371267"
"172287","Lessie","Mosley","04227","(2014-05-25, 9999-12-31)","F ","Y","-70.293139","44.568123"
"40963","Domenic","Boyd","07828","(2013-11-24, 9999-12-31)","M ","N","-74.750312","40.883935"
"234462","Constance","Massey","27295","(2012-04-24, 9999-12-31)","F ","Y","-80.31018","35.871767"
"190130","Brant","Pope","77412","(2011-05-08, 9999-12-31)","M ","Y","-96.411936","29.553502"
"217761","Bethany","King","87510","(2015-03-05, 9999-12-31)","F ","Y","-106.411988","36.282896"
"125406","Regina","Greer","16155","(2011-08-03, 9999-12-31)","F ","Y","-80.510731","41.067732"
"43308","Cecilia","Rosario","85749","(2010-02-08, 9999-12-31)","F ","N","-110.733528","32.289584"
"100589","Aubrey","Andrews","78516","(2014-08-08, 9999-12-31)","M ","Y","-98.121312","26.144539"
"252570","Hazel","Duffy","71346","(2014-12-20, 9999-12-31)","F ","Y","-92.374928","31.118246"
"10579","Loyd","Silva","97208","(2011-05-15, 9999-12-31)","M ","N","-122.678981","45.528666"
"115006","Lou","Lutz","05077","(2010-11-30, 9999-12-31)","M ","Y","-72.459306","43.908796"
"213336","Dwight","Mccormick","76842","(2015-04-30, 9999-12-31)","M ","Y","-99.079893","30.93982"
"53769","Regina","Yates","29642","(2010-10-28, 9999-12-31)","F ","N","-82.563722","34.776943"
"182952","Scottie","Key","16329","(2011-09-13, 9999-12-31)","M ","Y","-79.258874","41.798643"
"28952","Lino","Olsen","32640","(2013-06-30, 9999-12-31)","M ","N","-82.083956","29.580725"
"31236","Jenna","Stephens","98024","(2013-11-10, 9999-12-31)","F ","N","-121.899182","47.573424"
"111315","Lawanda","Frederick","77584","(2012-11-03, 9999-12-31)","F ","Y","-95.350629","29.545041"
"222859","Lucy","Mckay","69353","(2010-03-28, 9999-12-31)","F ","Y","-103.416509","41.747228"
"41493","Latasha","Melton","20895","(2015-10-13, 9999-12-31)","F ","N","-77.077609","39.02704"
"206158","Ronald","Morgan","31821","(2011-10-19, 9999-12-31)","M ","Y","-84.963449","32.116128"
"104137","Rhonda","Velasquez","08247","(2012-08-09, 9999-12-31)","F ","Y","-74.783628","39.052267"
"116148","Tameka","Blevins","08536","(2015-08-01, 9999-12-31)","F ","Y","-74.581076","40.33229"
"81869","Ricardo","Case","08802","(2010-06-13, 9999-12-31)","M ","N","-75.017983","40.671028"
"113599","Betty","Burns","87112","(2012-05-29, 9999-12-31)","F ","Y","-106.516275","35.100609"
"46856","Debra","Simmons","74053","(2015-03-25, 9999-12-31)","F ","N","-95.731724","36.430563"
"96898","Winifred","Mcfarland","24167","(2014-12-02, 9999-12-31)","F ","Y","-80.724536","37.255259"
"30155","Lloyd","Bates","04443","(2013-02-10, 9999-12-31)","M ","N","-69.353263","45.227772"
"21509","Katina","Rodgers","38452","(2010-09-12, 9999-12-31)","F ","N","-87.796308","35.080355"
"139884","Ernesto","Hicks","87747","(2014-10-28, 9999-12-31)","M ","Y","-104.471772","36.356194"
"41697","Porter","Miles","54812","(2012-11-28, 9999-12-31)","M ","N","-91.882516","45.392528"
"64026","Mauricio","Sparks","33523","(2010-03-21, 9999-12-31)","M ","N","-82.221022","28.41852"
"213601","Wilber","Hawkins","95018","(2013-04-03, 9999-12-31)","M ","Y","-122.059372","37.074092"
"174224","Lawanda","Escobar","76634","(2011-03-28, 9999-12-31)","F ","Y","-97.546568","31.817062"
"79524","Edgar","Castillo","58545","(2010-01-01, 9999-12-31)","M ","N","-101.591236","47.357925"
"1100079","Maria","Niepoky","92122","(2015-11-23, 9999-12-31)","F ","N","-117.171224","32.861727"
"102261","Brandie","Zhang","52001","(2011-07-04, 9999-12-31)","F ","Y","-90.695841","42.545527"
"47794","Lessie","Farrell","11975","(2011-05-14, 9999-12-31)","F ","N","-72.244466","40.941107"
"154240","Irene","Snow","61931","(2012-04-03, 9999-12-31)","F ","Y","-88.349775","39.586339"
"22977","Leslie","Arias","01602","(2013-04-03, 9999-12-31)","M ","N","-71.850728","42.269189"
"5542","Donn","Dawson","95614","(2014-10-14, 9999-12-31)","M ","N","-120.979699","38.886238"
"214600","Maryellen","Dunn","29842","(2010-12-07, 9999-12-31)","F ","Y","-81.86071","33.457043"
"85356","Ernest","Summers","68722","(2012-06-12, 9999-12-31)","M ","Y","-98.869016","42.929935"
"167515","Melva","Mendez","31327","(2011-09-30, 9999-12-31)","F ","Y","-81.248753","31.467922"
"13923","Errol","Gallegos","27847","(2013-05-31, 9999-12-31)","M ","N","-77.194668","36.183169"
"58255","Cyrus","Hinton","73717","(2014-12-29, 9999-12-31)","M ","N","-98.764389","36.848381"
"78647","Lottie","Nelson","14622","(2013-05-15, 9999-12-31)","F ","N","-77.552402","43.215741"
"228079","Margie","Mueller","52353","(2012-05-22, 9999-12-31)","F ","Y","-91.711487","41.299352"
"182809","Jacquelyn","Cobb","61362","(2015-05-07, 9999-12-31)","F ","Y","-89.23322","41.358708"
"239682","Domenic","Mata","59215","(2014-09-07, 9999-12-31)","M ","Y","-105.772645","47.515988"
"138273","Jo","Mosley","43140","(2014-04-11, 9999-12-31)","F ","Y","-83.428572","39.88011"
"65229","Ian","Odonnell","95615","(2014-12-05, 9999-12-31)","M ","N","-121.554752","38.318624"
"11843","Felix","Hicks","48739","(2010-06-12, 9999-12-31)","M ","N","-83.844934","44.370453"
"93533","Adrian","Clements","62361","(2011-07-25, 9999-12-31)","M ","Y","-90.645467","39.480283"
"46652","Burl","Briggs","61036","(2014-06-19, 9999-12-31)","M ","N","-90.375911","42.413677"
"85417","Rochelle","Kirby","68835","(2011-12-13, 9999-12-31)","F ","Y","-98.61724","41.331899"
"253365","Joann","Andrews","79016","(2012-07-10, 9999-12-31)","F ","Y","-101.91874","34.983347"
"38332","Lucinda","Warren","95010","(2013-04-18, 9999-12-31)","F ","N","-121.95316","36.976175"
"126935","Lynnette","Barnes","68157","(2010-01-08, 9999-12-31)","F ","Y","-95.993951","41.178455"
"21631","Herminia","Owens","98587","(2015-05-12, 9999-12-31)","F ","N","-124.202012","47.308594"
"101649","Jillian","Andrade","27852","(2013-06-02, 9999-12-31)","F ","Y","-77.636931","35.750459"
"86355","Jesus","Blevins","04981","(2010-06-29, 9999-12-31)","M ","Y","-68.83905","44.514019"
"194677","Hazel","Ford","29915","(2012-09-18, 9999-12-31)","F ","Y","-80.856036","32.122105"
"75690","Manuela","Clements","36742","(2011-06-03, 9999-12-31)","F ","N","-87.729452","32.467872"
"79381","Jodie","Yates","20686","(2015-12-13, 9999-12-31)","F ","N","-76.429574","38.178004"
"13984","Roxie","Glenn","38222","(2014-02-01, 9999-12-31)","F ","N","-88.157903","36.445536"
"57113","Terry","Hinton","98640","(2015-07-03, 9999-12-31)","M ","N","-124.027257","46.582723"
"50873","Bethany","Kennedy","90292","(2011-08-05, 9999-12-31)","F ","N","-118.455222","33.976582"
"127404","Deangelo","Strong","37080","(2010-03-27, 9999-12-31)","M ","Y","-86.916886","36.332761"
"79177","Deangelo","Knight","56724","(2011-09-19, 9999-12-31)","M ","N","-95.735912","48.445803"
"60131","Tyrell","Vega","74543","(2013-02-05, 9999-12-31)","M ","N","-95.437629","34.37055"
"56909","Bertram","Valenzuela","56728","(2015-12-12, 9999-12-31)","M ","N","-97.007914","48.783124"
"246187","Kieth","Cantrell","60630","(2010-07-12, 9999-12-31)","M ","Y","-87.756569","41.972071"
"159460","Aisha","Graham","60564","(2015-10-11, 9999-12-31)","F ","Y","-88.195394","41.706073"
"64556","Eve","Velasquez","35131","(2011-06-18, 9999-12-31)","F ","Y","-86.196829","33.727425"
"241354","Alfred","Patel","46992","(2013-01-03, 9999-12-31)","M ","Y","-85.826434","40.787305"
"171736","Irene","Sawyer","80033","(2012-12-13, 9999-12-31)","F ","Y","-105.104801","39.772675"
"44633","Tanya","Wiley","89423","(2014-06-19, 9999-12-31)","F ","N","-119.755643","39.018863"
"216741","Mae","Kaiser","11004","(2013-11-14, 9999-12-31)","F ","Y","-73.711478","40.746204"
"109357","Eileen","Vega","78745","(2011-06-13, 9999-12-31)","F ","Y","-97.797384","30.206851"
"90311","Scottie","Wiggins","61928","(2015-03-05, 9999-12-31)","M ","Y","-88.501263","39.451216"
"61803","Rogelio","Flynn","06793","(2013-06-29, 9999-12-31)","M ","N","-73.288916","41.633712"
"107481","Herminia","Hendricks","26679","(2012-01-28, 9999-12-31)","F ","Y","-80.805128","38.173997"
"124447","Harland","Steele","27568","(2015-11-20, 9999-12-31)","M ","Y","-78.245099","35.510124"
"65494","Adrian","Khan","60946","(2012-10-13, 9999-12-31)","M ","N","-88.202897","40.916505"
"12169","Trudy","Crosby","48610","(2014-07-07, 9999-12-31)","F ","N","-84.192191","44.141691"
"20958","Beau","Hebert","87535","(2014-11-16, 9999-12-31)","M ","N","-105.7477","35.528723"
"102648","Otha","Olsen","58235","(2010-06-30, 9999-12-31)","M ","Y","-97.474761","48.098989"
"232769","Jordan","Durham","82434","(2012-10-19, 9999-12-31)","M ","Y","-108.295258","44.381888"
"100568","Karin","Kaiser","08065","(2014-07-21, 9999-12-31)","F ","Y","-75.035273","40.002615"
"33030","Freda","Collins","22627","(2013-03-04, 9999-12-31)","F ","N","-78.144591","38.757956"
"49996","Jayson","Howe","54841","(2014-12-18, 9999-12-31)","M ","N","-91.778611","45.606667"
"210501","Molly","Reed","71865","(2014-03-24, 9999-12-31)","F ","Y","-94.149866","33.740996"
"227936","Marlin","Castillo","02660","(2012-05-26, 9999-12-31)","M ","Y","-70.15856","41.707699"
"228140","Leslie","Khan","98827","(2013-10-28, 9999-12-31)","M ","Y","-119.770722","48.868662"
"65086","Geoffrey","Hardy","78162","(2011-10-25, 9999-12-31)","M ","N","-97.773497","28.589961"
"48120","Gonzalo","Hawkins","67839","(2010-07-31, 9999-12-31)","M ","N","-100.441624","38.470501"
"84805","Jon","Levy","97358","(2011-04-06, 9999-12-31)","M ","Y","-122.413624","44.804124"
"88027","Janelle","Mercado","48865","(2013-05-03, 9999-12-31)","F ","Y","-85.104617","43.090516"
"23099","Eldridge","Boyer","86303","(2011-04-05, 9999-12-31)","M ","N","-112.449649","34.482405"
"51607","Tyrone","Kennedy","28025","(2010-10-07, 9999-12-31)","M ","N","-80.523467","35.382677"
"172266","Dean","Higgins","15722","(2010-03-07, 9999-12-31)","M ","Y","-78.724558","40.595071"
"218413","Tanner","Garrett","68761","(2014-09-10, 9999-12-31)","M ","Y","-97.96205","42.049904"
"90841","Bruce","Avila","91367","(2013-12-10, 9999-12-31)","M ","Y","-118.615704","34.177311"
"216333","Hazel","Ochoa","46951","(2013-04-08, 9999-12-31)","F ","Y","-86.105392","40.947573"
"3849","Debbie","Wolf","04766","(2013-03-17, 9999-12-31)","F ","N","-68.21578","46.892463"
"165761","Pat","Kane","16911","(2014-01-07, 9999-12-31)","F ","Y","-77.129189","41.658676"
"105462","Rudy","Mcmillan","04079","(2013-08-04, 9999-12-31)","M ","Y","-69.97153","43.790591"
"236052","Diann","Hammond","22937","(2014-08-18, 9999-12-31)","F ","Y","-78.619207","37.797229"
"232361","Rosalind","Howell","12986","(2010-10-20, 9999-12-31)","F ","Y","-74.480931","44.226011"
"59050","Samantha","Olsen","73569","(2011-03-15, 9999-12-31)","F ","N","-97.782013","33.936131"
"167637","Loren","Saunders","28690","(2012-08-09, 9999-12-31)","M ","Y","-81.57423","35.732735"
"118676","Gabrielle","Cunningham","13621","(2013-06-05, 9999-12-31)","F ","Y","-75.080093","44.834246"
"58377","Catherine","Scott","74366","(2013-11-06, 9999-12-31)","F ","N","-95.046162","36.390403"
"4318","Manuela","Mclean","84334","(2012-07-16, 9999-12-31)","F ","N","-112.14764","41.782587"
"98284","Lula","Navarro","48327","(2015-01-11, 9999-12-31)","F ","Y","-83.409987","42.636933"
"249531","Mariano","Hendricks","21074","(2013-07-26, 9999-12-31)","M ","Y","-76.839847","39.621612"
"230750","Leslie","Velasquez","25320","(2011-02-28, 9999-12-31)","M ","Y","-81.633191","38.539851"
"159990","Israel","Mclean","39088","(2010-03-10, 9999-12-31)","M ","Y","-90.703709","32.754644"
"73936","Luke","Wiley","58212","(2010-04-08, 9999-12-31)","M ","Y","-98.000416","47.708541"
"69980","Kelvin","Valencia","47458","(2012-10-20, 9999-12-31)","M ","Y","-86.507227","39.070329"
"133093","Deann","Sanders","64105","(2014-02-05, 9999-12-31)","F ","Y","-94.590375","39.104725"
"129137","Dixie","Frazier","21635","(2011-05-23, 9999-12-31)","F ","Y","-75.846625","39.334791"
"14575","Jamie","Perez","15901","(2010-03-29, 9999-12-31)","F ","N","-78.914292","40.328742"
"42145","Felicia","Levy","12932","(2010-11-01, 9999-12-31)","F ","N","-73.608948","44.214405"
"121755","Danny","Rosario","29037","(2012-02-04, 9999-12-31)","M ","Y","-81.867694","34.189935"
"129606","Irene","Sullivan","87046","(2014-06-22, 9999-12-31)","F ","Y","-106.912108","36.251145"
"9477","Janis","Joyce","54722","(2014-07-16, 9999-12-31)","F ","N","-91.096003","44.711812"
"82521","Mariano","Ross","98148","(2015-04-13, 9999-12-31)","M ","N","-122.324859","47.444098"
"29665","Vivian","Castillo","66451","(2014-03-06, 9999-12-31)","F ","N","-95.672323","38.614716"
"37516","Wilfredo","Walter","64050","(2014-09-29, 9999-12-31)","M ","N","-94.41055","39.11586"
"94858","Kirsten","Haney","66118","(2015-03-02, 9999-12-31)","F ","Y","-94.613129","39.103981"
"173000","Adrian","Mays","61102","(2015-11-05, 9999-12-31)","M ","Y","-89.162524","42.228769"
"227324","Sophia","Sullivan","19435","(2011-02-21, 9999-12-31)","F ","Y","-75.569174","40.327484"
"55155","Leonor","Haney","15410","(2015-03-30, 9999-12-31)","F ","N","-79.901982","39.911791"
"1100058","Roxanne","Underwood","92109","(2015-03-25, 9999-12-31)","F ","N","-117.234207","32.786772"
"77892","Dino","Zavala","99159","(2013-07-10, 9999-12-31)","M ","N","-118.76587","47.32684"
"64943","Aron","Washington","58318","(2015-08-03, 9999-12-31)","M ","Y","-100.397421","48.858084"
"247247","Micheal","Stephens","16627","(2010-01-31, 9999-12-31)","M ","Y","-78.497822","40.757881"
"194391","Aline","Harris","59632","(2013-03-31, 9999-12-31)","F ","Y","-112.020459","46.199911"
"244698","Simone","Mccullough","44216","(2010-12-02, 9999-12-31)","F ","Y","-81.581744","40.945779"
"127118","Araceli","Chang","18016","(2010-12-11, 9999-12-31)","F ","Y","-75.392847","40.63213"
"163273","Heidi","Duffy","70420","(2013-04-28, 9999-12-31)","F ","Y","-89.953028","30.484687"
"108337","Trevor","Mclean","67037","(2013-02-25, 9999-12-31)","M ","Y","-97.217235","37.571832"
"8539","Brant","Pham","76701","(2014-11-09, 9999-12-31)","M ","N","-97.1382","31.552011"
"122489","Thurman","Clements","30757","(2013-07-31, 9999-12-31)","M ","Y","-85.441516","34.935801"
"157706","Vicente","Mccann","48025","(2014-02-26, 9999-12-31)","M ","Y","-83.264824","42.520357"
"12760","Jacinto","Navarro","92210","(2011-02-19, 9999-12-31)","M ","N","-116.341248","33.692217"
"205729","Brittney","Peck","06280","(2014-09-06, 9999-12-31)","F ","Y","-72.130094","41.690986"
"250326","Tara","Shah","21867","(2012-05-31, 9999-12-31)","F ","Y","-75.793678","38.109665"
"250734","Geraldine","Sanders","27262","(2013-10-07, 9999-12-31)","F ","Y","-80.041654","35.963132"
"247777","Fritz","Rosario","87524","(2010-10-25, 9999-12-31)","M ","Y","-105.672292","36.932428"
"200162","Herminia","Powers","41075","(2011-03-07, 9999-12-31)","F ","Y","-84.453172","39.081974"
"220880","Isabella","Hines","18340","(2015-10-01, 9999-12-31)","F ","Y","-74.765897","41.417762"
"108072","Errol","Reid","88056","(2015-08-14, 9999-12-31)","M ","Y","-108.982524","31.844206"
"58499","Sydney","Sherman","29847","(2011-04-14, 9999-12-31)","M ","N","-81.847277","33.704138"
"105523","Benjamin","Dunn","20608","(2010-11-30, 9999-12-31)","M ","Y","-76.700998","38.582405"
"151996","Nancy","Mcmillan","71665","(2012-07-06, 9999-12-31)","F ","Y","-92.109532","33.930261"
"176283","Bradford","Howell","98404","(2014-04-30, 9999-12-31)","M ","Y","-122.411638","47.208981"
